playerId,season,name,team,position,situation,games_played,icetime,shifts,gameScore,onIce_xGoalsPercentage,offIce_xGoalsPercentage,onIce_corsiPercentage,offIce_corsiPercentage,onIce_fenwickPercentage,offIce_fenwickPercentage,iceTimeRank,I_F_xOnGoal,I_F_xGoals,I_F_xRebounds,I_F_xFreeze,I_F_xPlayStopped,I_F_xPlayContinuedInZone,I_F_xPlayContinuedOutsideZone,I_F_flurryAdjustedxGoals,I_F_scoreVenueAdjustedxGoals,I_F_flurryScoreVenueAdjustedxGoals,I_F_primaryAssists,I_F_secondaryAssists,I_F_shotsOnGoal,I_F_missedShots,I_F_blockedShotAttempts,I_F_shotAttempts,I_F_points,I_F_goals,I_F_rebounds,I_F_reboundGoals,I_F_freeze,I_F_playStopped,I_F_playContinuedInZone,I_F_playContinuedOutsideZone,I_F_savedShotsOnGoal,I_F_savedUnblockedShotAttempts,penalties,I_F_penalityMinutes,I_F_faceOffsWon,I_F_hits,I_F_takeaways,I_F_giveaways,I_F_lowDangerShots,I_F_mediumDangerShots,I_F_highDangerShots,I_F_lowDangerxGoals,I_F_mediumDangerxGoals,I_F_highDangerxGoals,I_F_lowDangerGoals,I_F_mediumDangerGoals,I_F_highDangerGoals,I_F_scoreAdjustedShotsAttempts,I_F_unblockedShotAttempts,I_F_scoreAdjustedUnblockedShotAttempts,I_F_dZoneGiveaways,I_F_xGoalsFromxReboundsOfShots,I_F_xGoalsFromActualReboundsOfShots,I_F_reboundxGoals,I_F_xGoals_with_earned_rebounds,I_F_xGoals_with_earned_rebounds_scoreAdjusted,I_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,I_F_shifts,I_F_oZoneShiftStarts,I_F_dZoneShiftStarts,I_F_neutralZoneShiftStarts,I_F_flyShiftStarts,I_F_oZoneShiftEnds,I_F_dZoneShiftEnds,I_F_neutralZoneShiftEnds,I_F_flyShiftEnds,faceoffsWon,faceoffsLost,timeOnBench,penalityMinutes,penalityMinutesDrawn,penaltiesDrawn,shotsBlockedByPlayer,OnIce_F_xOnGoal,OnIce_F_xGoals,OnIce_F_flurryAdjustedxGoals,OnIce_F_scoreVenueAdjustedxGoals,OnIce_F_flurryScoreVenueAdjustedxGoals,OnIce_F_shotsOnGoal,OnIce_F_missedShots,OnIce_F_blockedShotAttempts,OnIce_F_shotAttempts,OnIce_F_goals,OnIce_F_rebounds,OnIce_F_reboundGoals,OnIce_F_lowDangerShots,OnIce_F_mediumDangerShots,OnIce_F_highDangerShots,OnIce_F_lowDangerxGoals,OnIce_F_mediumDangerxGoals,OnIce_F_highDangerxGoals,OnIce_F_lowDangerGoals,OnIce_F_mediumDangerGoals,OnIce_F_highDangerGoals,OnIce_F_scoreAdjustedShotsAttempts,OnIce_F_unblockedShotAttempts,OnIce_F_scoreAdjustedUnblockedShotAttempts,OnIce_F_xGoalsFromxReboundsOfShots,OnIce_F_xGoalsFromActualReboundsOfShots,OnIce_F_reboundxGoals,OnIce_F_xGoals_with_earned_rebounds,OnIce_F_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OnIce_A_xOnGoal,OnIce_A_xGoals,OnIce_A_flurryAdjustedxGoals,OnIce_A_scoreVenueAdjustedxGoals,OnIce_A_flurryScoreVenueAdjustedxGoals,OnIce_A_shotsOnGoal,OnIce_A_missedShots,OnIce_A_blockedShotAttempts,OnIce_A_shotAttempts,OnIce_A_goals,OnIce_A_rebounds,OnIce_A_reboundGoals,OnIce_A_lowDangerShots,OnIce_A_mediumDangerShots,OnIce_A_highDangerShots,OnIce_A_lowDangerxGoals,OnIce_A_mediumDangerxGoals,OnIce_A_highDangerxGoals,OnIce_A_lowDangerGoals,OnIce_A_mediumDangerGoals,OnIce_A_highDangerGoals,OnIce_A_scoreAdjustedShotsAttempts,OnIce_A_unblockedShotAttempts,OnIce_A_scoreAdjustedUnblockedShotAttempts,OnIce_A_xGoalsFromxReboundsOfShots,OnIce_A_xGoalsFromActualReboundsOfShots,OnIce_A_reboundxGoals,OnIce_A_xGoals_with_earned_rebounds,OnIce_A_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_A_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OffIce_F_xGoals,OffIce_A_xGoals,OffIce_F_shotAttempts,OffIce_A_shotAttempts,xGoalsForAfterShifts,xGoalsAgainstAfterShifts,corsiForAfterShifts,corsiAgainstAfterShifts,fenwickForAfterShifts,fenwickAgainstAfterShifts
8483597,2023,Milos Kelemen,ARI,L,5on5,10,4585.0,117.0,-0.54,0.25,0.42,0.39,0.45,0.35,0.45,113.0,5.37,0.61,0.46,1.04,0.19,3.32,2.39,0.61,0.6,0.6,0.0,1.0,5.0,3.0,4.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,5.0,8.0,0.0,0.0,1.0,20.0,1.0,1.0,5.0,3.0,0.0,0.23,0.38,0.0,0.0,0.0,0.0,11.73,8.0,7.75,0.0,0.1,0.0,0.0,0.7,0.69,0.69,117.0,13.0,15.0,17.0,72.0,14.0,15.0,17.0,71.0,1.0,3.0,24351.0,0.0,0.0,0.0,3.0,21.46,1.4,1.4,1.4,1.39,22.0,10.0,15.0,47.0,2.0,1.0,0.0,27.0,5.0,0.0,0.79,0.61,0.0,2.0,0.0,0.0,47.16,32.0,32.02,0.28,0.13,0.13,1.55,1.55,1.55,43.55,4.19,3.71,4.18,3.7,40.0,19.0,14.0,73.0,4.0,9.0,2.0,44.0,9.0,6.0,0.99,1.18,2.02,1.0,1.0,2.0,72.5,59.0,59.24,0.52,2.46,2.46,2.26,2.22,2.19,13.77,19.22,350.0,422.0,0.12,0.12,6.0,1.0,5.0,1.0
8483597,2023,Milos Kelemen,ARI,L,4on5,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8483597,2023,Milos Kelemen,ARI,L,5on4,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8475760,2023,Nick Bjugstad,ARI,C,other,76,3101.0,71.0,35.31,0.43,0.42,0.47,0.42,0.48,0.42,273.0,8.5,2.38,0.53,1.3,0.23,3.8,2.76,2.02,2.38,2.02,2.0,1.0,8.0,3.0,3.0,14.0,4.0,1.0,2.0,0.0,0.0,0.0,6.0,2.0,7.0,10.0,4.0,8.0,33.0,6.0,0.0,2.0,4.0,4.0,3.0,0.06,0.62,1.7,0.0,0.0,1.0,14.0,11.0,11.0,0.0,0.17,1.18,0.0,2.55,2.55,2.17,71.0,23.0,22.0,5.0,21.0,8.0,9.0,15.0,39.0,33.0,32.0,6592.0,8.0,0.0,0.0,3.0,42.03,10.9,9.51,10.9,9.51,37.0,21.0,16.0,74.0,7.0,5.0,1.0,30.0,11.0,17.0,0.96,1.34,8.6,1.0,0.0,6.0,74.0,58.0,58.0,0.82,2.29,2.29,9.42,9.42,8.55,44.62,14.38,12.58,14.38,12.58,42.0,20.0,20.0,82.0,12.0,4.0,0.0,32.0,7.0,23.0,1.32,0.84,12.22,2.0,0.0,10.0,82.0,62.0,62.0,0.92,1.46,1.46,13.84,13.84,12.46,16.06,21.79,125.0,171.0,0.0,0.0,0.0,1.0,0.0,0.0
8475760,2023,Nick Bjugstad,ARI,C,all,76,79548.0,1804.0,45.31,0.44,0.49,0.46,0.48,0.46,0.48,334.0,184.3,20.73,12.97,40.8,5.8,93.89,71.8,19.73,20.65,19.66,12.0,11.0,166.0,80.0,51.0,297.0,45.0,22.0,21.0,3.0,24.0,1.0,80.0,98.0,144.0,224.0,23.0,49.0,617.0,118.0,32.0,34.0,167.0,57.0,22.0,4.96,7.83,7.94,8.0,8.0,6.0,295.02,246.0,243.52,19.0,2.9,4.45,3.36,20.27,20.22,19.52,1804.0,221.0,405.0,314.0,864.0,220.0,230.0,256.0,1098.0,617.0,636.0,196368.0,49.0,37.0,16.0,48.0,674.61,69.03,65.5,68.67,65.18,629.0,298.0,334.0,1261.0,75.0,72.0,8.0,686.0,166.0,75.0,19.89,21.12,28.03,27.0,26.0,22.0,1249.66,927.0,917.71,10.12,14.95,14.95,64.2,63.95,62.05,783.76,86.77,80.88,87.33,81.45,744.0,339.0,387.0,1470.0,74.0,84.0,8.0,789.0,188.0,106.0,23.54,22.84,40.4,27.0,18.0,29.0,1480.41,1083.0,1092.38,13.28,17.63,17.63,82.42,82.91,79.51,161.35,166.88,3054.0,3278.0,0.0,0.0,0.0,0.0,0.0,0.0
8475760,2023,Nick Bjugstad,ARI,C,5on5,76,59947.0,1314.0,45.31,0.48,0.48,0.49,0.48,0.49,0.48,382.0,138.16,12.49,9.36,32.66,4.48,73.54,54.46,12.08,12.41,12.01,9.0,7.0,123.0,64.0,45.0,232.0,33.0,17.0,15.0,2.0,22.0,0.0,60.0,73.0,106.0,170.0,15.0,33.0,446.0,106.0,28.0,31.0,136.0,40.0,11.0,4.17,5.4,2.93,8.0,7.0,2.0,230.02,187.0,184.52,18.0,1.95,2.46,2.43,12.02,11.97,11.8,1314.0,142.0,216.0,280.0,676.0,184.0,168.0,176.0,786.0,446.0,435.0,160901.0,33.0,31.0,13.0,37.0,515.69,42.77,41.17,42.4,40.85,482.0,228.0,270.0,980.0,52.0,58.0,5.0,548.0,122.0,40.0,15.97,15.65,11.14,25.0,22.0,5.0,968.66,710.0,700.71,7.05,10.81,11.26,38.54,38.3,37.71,532.04,45.71,43.82,46.27,44.39,494.0,242.0,271.0,1007.0,38.0,54.0,6.0,560.0,130.0,46.0,17.11,15.79,12.81,18.0,15.0,5.0,1017.41,736.0,745.38,7.48,10.32,10.32,42.87,43.36,42.5,106.31,112.98,2457.0,2614.0,2.16,1.43,48.0,33.0,38.0,27.0
8475760,2023,Nick Bjugstad,ARI,C,4on5,76,9516.0,269.0,40.24,0.05,0.1,0.09,0.12,0.1,0.13,203.0,9.96,0.57,0.41,1.55,0.28,3.05,7.14,0.57,0.57,0.57,0.0,0.0,10.0,3.0,0.0,13.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,11.0,9.0,12.0,2.0,4.0,98.0,3.0,4.0,1.0,11.0,2.0,0.0,0.25,0.32,0.0,0.0,1.0,0.0,13.0,13.0,13.0,1.0,0.09,0.0,0.0,0.67,0.67,0.67,269.0,5.0,164.0,18.0,82.0,10.0,43.0,31.0,185.0,98.0,41.0,13365.0,4.0,0.0,0.0,0.0,22.08,1.42,1.42,1.42,1.42,21.0,9.0,4.0,34.0,2.0,0.0,0.0,24.0,5.0,1.0,0.48,0.73,0.21,0.0,1.0,1.0,34.0,30.0,30.0,0.24,0.0,0.0,1.66,1.66,1.66,189.91,25.26,23.1,25.26,23.1,187.0,74.0,95.0,356.0,22.0,26.0,2.0,179.0,45.0,37.0,4.46,5.43,15.37,5.0,3.0,14.0,356.0,261.0,261.0,4.69,5.86,5.86,24.09,24.09,22.98,3.04,26.43,53.0,394.0,0.01,0.01,1.0,1.0,1.0,1.0
8475760,2023,Nick Bjugstad,ARI,C,5on4,76,6984.0,150.0,44.16,0.91,0.9,0.88,0.85,0.85,0.83,459.0,25.78,4.88,2.44,4.98,0.75,12.95,7.01,4.69,4.88,4.69,1.0,3.0,23.0,10.0,3.0,36.0,6.0,2.0,3.0,0.0,2.0,1.0,13.0,12.0,21.0,31.0,2.0,4.0,39.0,3.0,0.0,0.0,16.0,10.0,7.0,0.49,1.31,3.08,0.0,0.0,2.0,36.0,33.0,33.0,0.0,0.64,0.58,0.71,4.8,4.8,4.66,150.0,51.0,3.0,11.0,85.0,18.0,10.0,34.0,88.0,39.0,118.0,14143.0,4.0,4.0,2.0,7.0,91.57,13.44,12.94,13.44,12.94,85.0,40.0,44.0,169.0,13.0,8.0,1.0,82.0,27.0,16.0,2.37,3.22,7.85,1.0,3.0,9.0,169.0,125.0,125.0,1.93,1.61,1.17,14.21,14.21,13.77,15.84,1.28,1.28,1.28,1.28,20.0,2.0,1.0,23.0,2.0,0.0,0.0,17.0,5.0,0.0,0.59,0.69,0.0,2.0,0.0,0.0,23.0,22.0,22.0,0.17,0.0,0.0,1.45,1.45,1.45,30.48,3.44,368.0,66.0,0.04,0.09,1.0,2.0,1.0,2.0
8480855,2023,Jack McBain,ARI,C,other,67,646.0,17.0,10.68,0.59,0.4,0.47,0.45,0.52,0.46,175.0,1.75,1.21,0.08,0.17,0.04,0.28,0.22,1.18,1.21,1.18,0.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.21,0.0,0.0,1.0,2.0,2.0,2.0,0.0,0.02,0.0,0.34,0.89,0.89,0.89,17.0,2.0,3.0,3.0,9.0,2.0,4.0,5.0,6.0,2.0,7.0,4136.0,0.0,0.0,0.0,1.0,9.54,3.37,3.31,3.37,3.31,9.0,4.0,2.0,15.0,4.0,1.0,1.0,5.0,2.0,6.0,0.13,0.19,3.05,1.0,0.0,3.0,15.0,13.0,13.0,0.16,0.34,0.34,3.19,3.19,3.17,8.92,2.33,2.24,2.33,2.24,9.0,3.0,5.0,17.0,4.0,2.0,2.0,4.0,3.0,5.0,0.17,0.36,1.81,0.0,1.0,3.0,17.0,12.0,12.0,0.21,0.49,0.49,2.05,2.05,2.04,9.15,13.91,89.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0
8480855,2023,Jack McBain,ARI,C,all,67,50750.0,1253.0,23.28,0.44,0.49,0.44,0.49,0.42,0.49,577.0,66.07,10.42,5.2,15.11,2.31,31.74,23.23,9.87,10.34,9.79,13.0,5.0,56.0,32.0,34.0,122.0,26.0,8.0,12.0,4.0,10.0,0.0,33.0,25.0,48.0,80.0,19.0,50.0,294.0,204.0,12.0,16.0,46.0,28.0,14.0,1.75,3.48,5.19,1.0,3.0,4.0,121.34,88.0,87.15,6.0,1.12,3.12,3.78,7.76,7.68,7.52,1253.0,116.0,172.0,220.0,745.0,139.0,179.0,198.0,737.0,294.0,356.0,192771.0,50.0,44.0,16.0,42.0,375.9,37.89,35.94,37.81,35.85,366.0,149.0,213.0,728.0,43.0,56.0,11.0,376.0,84.0,55.0,10.56,10.19,17.14,17.0,11.0,15.0,724.79,515.0,512.8,5.25,11.91,11.91,31.23,31.13,30.41,506.49,47.52,43.85,47.95,44.26,473.0,232.0,235.0,940.0,49.0,41.0,3.0,535.0,120.0,50.0,14.89,14.78,17.85,20.0,13.0,16.0,949.22,705.0,712.39,7.86,7.5,7.5,47.88,48.18,44.8,168.65,172.14,3129.0,3213.0,0.0,0.0,0.0,0.0,0.0,0.0
8480855,2023,Jack McBain,ARI,C,5on5,67,43007.0,1030.0,23.28,0.51,0.49,0.49,0.49,0.47,0.49,560.0,61.45,9.07,5.0,14.5,2.19,30.47,20.76,8.55,8.99,8.48,13.0,5.0,51.0,31.0,34.0,116.0,25.0,7.0,12.0,3.0,10.0,0.0,30.0,23.0,44.0,75.0,17.0,43.0,262.0,199.0,11.0,15.0,43.0,27.0,12.0,1.7,3.4,3.98,1.0,3.0,3.0,115.34,82.0,81.15,5.0,1.07,3.12,3.44,6.7,6.62,6.46,1030.0,105.0,108.0,204.0,613.0,130.0,130.0,156.0,614.0,262.0,302.0,152340.0,43.0,37.0,14.0,31.0,351.04,33.26,31.4,33.18,31.32,342.0,139.0,210.0,691.0,38.0,55.0,10.0,356.0,77.0,48.0,9.91,9.53,13.83,15.0,11.0,12.0,687.79,481.0,478.8,4.9,11.57,11.57,26.59,26.48,25.83,385.83,31.37,30.48,31.8,30.89,354.0,181.0,173.0,708.0,31.0,36.0,1.0,415.0,91.0,29.0,11.53,11.51,8.33,16.0,10.0,5.0,717.22,535.0,542.39,5.11,6.96,6.96,29.51,29.81,29.33,103.1,106.45,2409.0,2466.0,0.97,1.74,36.0,33.0,25.0,27.0
8480855,2023,Jack McBain,ARI,C,4on5,67,6885.0,182.0,22.49,0.06,0.08,0.07,0.11,0.09,0.12,213.0,2.87,0.14,0.12,0.43,0.08,0.99,2.25,0.14,0.14,0.14,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,4.0,2.0,7.0,27.0,4.0,0.0,1.0,3.0,1.0,0.0,0.05,0.09,0.0,0.0,0.0,0.0,4.0,4.0,4.0,1.0,0.03,0.0,0.0,0.17,0.17,0.17,182.0,3.0,60.0,10.0,109.0,5.0,39.0,29.0,109.0,27.0,5.0,13252.0,7.0,0.0,0.0,0.0,11.55,0.91,0.91,0.91,0.91,13.0,3.0,1.0,17.0,1.0,0.0,0.0,13.0,2.0,1.0,0.43,0.21,0.27,1.0,0.0,0.0,17.0,16.0,16.0,0.13,0.0,0.0,1.04,1.04,1.04,110.31,13.74,11.04,13.74,11.04,108.0,48.0,56.0,212.0,14.0,3.0,0.0,114.0,26.0,16.0,3.11,2.92,7.71,4.0,2.0,8.0,212.0,156.0,156.0,2.52,0.04,0.04,16.22,16.22,13.33,2.48,30.25,53.0,435.0,0.0,0.02,0.0,3.0,0.0,2.0
8480855,2023,Jack McBain,ARI,C,5on4,67,212.0,24.0,11.55,0.99,0.89,0.71,0.83,0.83,0.8,187.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,6.0,1.0,3.0,14.0,2.0,6.0,8.0,8.0,3.0,12.0,6128.0,0.0,5.0,1.0,1.0,3.78,0.35,0.31,0.35,0.31,2.0,3.0,0.0,5.0,0.0,0.0,0.0,2.0,3.0,0.0,0.08,0.27,0.0,0.0,0.0,0.0,5.0,5.0,5.0,0.07,0.0,0.0,0.42,0.42,0.37,0.72,0.01,0.01,0.01,0.01,1.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.01,0.0,0.0,0.01,0.01,0.01,12.03,1.53,147.0,30.0,0.0,0.0,0.0,1.0,0.0,0.0
8477021,2023,Alex Kerfoot,ARI,C,other,82,3022.0,65.0,28.3,0.38,0.47,0.29,0.53,0.29,0.53,307.0,4.16,2.1,0.34,0.65,0.11,1.28,0.52,1.39,2.1,1.39,0.0,0.0,4.0,1.0,0.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,4.0,0.0,0.0,19.0,3.0,2.0,0.0,0.0,1.0,4.0,0.0,0.18,1.91,0.0,0.0,1.0,5.0,5.0,5.0,0.0,0.11,0.0,1.5,0.71,0.71,0.55,65.0,12.0,26.0,2.0,25.0,7.0,7.0,17.0,34.0,19.0,33.0,7043.0,0.0,0.0,0.0,3.0,24.7,8.87,7.41,8.87,7.41,22.0,12.0,12.0,46.0,4.0,5.0,1.0,16.0,3.0,15.0,0.57,0.39,7.91,0.0,0.0,4.0,46.0,34.0,34.0,0.49,2.29,2.29,7.07,7.07,6.14,60.08,14.74,12.67,14.74,12.67,56.0,27.0,27.0,110.0,16.0,3.0,0.0,43.0,18.0,22.0,1.46,2.01,11.27,1.0,3.0,12.0,110.0,83.0,83.0,1.51,0.93,0.93,15.32,15.32,13.34,19.37,22.0,168.0,151.0,0.43,0.07,1.0,1.0,1.0,1.0
8477021,2023,Alex Kerfoot,ARI,C,all,82,85776.0,1861.0,38.09,0.44,0.49,0.45,0.49,0.44,0.48,373.0,121.37,18.91,9.86,26.67,4.18,57.42,44.97,17.37,18.98,17.44,21.0,11.0,103.0,59.0,32.0,194.0,45.0,13.0,11.0,1.0,15.0,1.0,61.0,61.0,90.0,149.0,13.0,26.0,412.0,73.0,42.0,27.0,90.0,41.0,31.0,2.73,5.4,10.77,3.0,3.0,7.0,193.1,162.0,162.39,12.0,2.32,2.51,4.86,16.36,16.47,15.89,1861.0,279.0,418.0,273.0,891.0,218.0,263.0,299.0,1081.0,412.0,450.0,212066.0,26.0,36.0,17.0,76.0,650.55,70.11,65.45,70.1,65.43,598.0,298.0,371.0,1267.0,67.0,61.0,6.0,656.0,149.0,91.0,18.36,18.44,33.31,17.0,24.0,26.0,1261.13,896.0,892.63,10.28,12.67,12.64,67.76,67.79,64.88,833.28,87.69,81.87,88.2,82.36,789.0,360.0,427.0,1576.0,97.0,78.0,7.0,840.0,209.0,100.0,23.39,25.67,38.63,36.0,26.0,35.0,1589.26,1149.0,1159.12,14.36,16.34,16.34,85.71,86.09,82.22,177.96,185.73,3383.0,3554.0,0.0,0.0,0.0,0.0,0.0,0.0
8477021,2023,Alex Kerfoot,ARI,C,5on5,82,62057.0,1351.0,38.09,0.48,0.49,0.48,0.49,0.47,0.48,514.0,86.8,10.99,6.56,20.54,3.02,43.65,32.23,10.43,11.06,10.5,15.0,6.0,70.0,47.0,28.0,145.0,29.0,8.0,10.0,1.0,14.0,1.0,42.0,42.0,62.0,109.0,12.0,24.0,296.0,62.0,29.0,24.0,69.0,31.0,17.0,2.31,4.02,4.66,3.0,3.0,2.0,144.1,117.0,117.39,11.0,1.39,2.18,2.63,9.76,9.87,9.63,1351.0,171.0,199.0,228.0,753.0,170.0,191.0,212.0,778.0,296.0,285.0,177268.0,24.0,26.0,13.0,59.0,474.47,40.93,39.45,40.91,39.44,425.0,230.0,304.0,959.0,43.0,47.0,5.0,497.0,108.0,50.0,13.59,13.36,13.97,16.0,15.0,12.0,953.13,655.0,651.63,6.6,8.56,8.53,39.0,39.04,38.4,530.48,44.07,42.45,44.58,42.94,503.0,229.0,292.0,1024.0,49.0,46.0,4.0,558.0,133.0,41.0,15.97,16.24,11.86,28.0,15.0,6.0,1037.27,732.0,742.12,7.08,9.32,9.32,41.83,42.21,41.48,121.72,129.19,2765.0,2926.0,1.73,2.81,40.0,39.0,27.0,33.0
8477021,2023,Alex Kerfoot,ARI,C,4on5,82,11924.0,318.0,34.46,0.09,0.08,0.1,0.11,0.11,0.13,146.0,11.2,1.3,0.65,1.54,0.36,3.49,7.67,1.3,1.3,1.3,1.0,0.0,11.0,4.0,2.0,17.0,3.0,2.0,0.0,0.0,0.0,0.0,2.0,11.0,9.0,13.0,0.0,0.0,47.0,7.0,10.0,1.0,10.0,2.0,3.0,0.21,0.29,0.81,0.0,0.0,2.0,17.0,15.0,15.0,1.0,0.15,0.0,0.0,1.45,1.45,1.45,318.0,7.0,190.0,31.0,90.0,15.0,58.0,45.0,200.0,47.0,56.0,12311.0,0.0,4.0,2.0,0.0,27.54,2.51,2.51,2.51,2.51,27.0,10.0,7.0,44.0,3.0,0.0,0.0,26.0,7.0,4.0,0.48,1.02,1.02,0.0,1.0,2.0,44.0,37.0,37.0,0.34,0.0,0.0,2.85,2.85,2.85,219.79,26.67,24.58,26.67,24.58,203.0,100.0,103.0,406.0,27.0,28.0,3.0,215.0,53.0,35.0,5.05,6.75,14.87,5.0,6.0,16.0,406.0,303.0,303.0,5.44,5.7,5.7,26.4,26.4,25.29,2.39,27.03,48.0,377.0,0.02,0.01,1.0,2.0,1.0,1.0
8477021,2023,Alex Kerfoot,ARI,C,5on4,82,8773.0,127.0,31.78,0.92,0.87,0.88,0.83,0.87,0.81,282.0,17.64,4.03,2.15,3.63,0.63,8.27,4.28,3.83,4.03,3.83,5.0,5.0,16.0,7.0,2.0,25.0,12.0,2.0,1.0,0.0,1.0,0.0,15.0,4.0,14.0,21.0,1.0,2.0,49.0,1.0,1.0,2.0,11.0,6.0,6.0,0.21,0.77,3.05,0.0,0.0,2.0,25.0,23.0,23.0,0.0,0.62,0.33,0.4,4.25,4.25,4.12,127.0,89.0,3.0,12.0,23.0,26.0,7.0,25.0,69.0,49.0,58.0,8781.0,2.0,6.0,2.0,11.0,119.07,16.81,15.19,16.81,15.19,120.0,44.0,47.0,211.0,17.0,7.0,0.0,115.0,29.0,20.0,3.61,3.37,9.83,1.0,8.0,8.0,211.0,164.0,164.0,2.71,1.23,1.23,18.29,18.29,17.01,17.56,1.52,1.5,1.52,1.5,21.0,3.0,4.0,28.0,4.0,1.0,0.0,20.0,2.0,2.0,0.66,0.24,0.62,1.0,2.0,1.0,28.0,24.0,24.0,0.21,0.4,0.4,1.33,1.33,1.33,17.8,2.6,220.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0
